name,amount,disregarded
8-dehydro-3-deoxy-alpha-D-manno-octulosonate,1,false
(S)-4-hydroxy-2-oxohexanoate,1,false
p-cumate,1,false
"-2,3-dihydroxy-2,3-dihydro-p-cumate",1,false
2 D-glucose 1-phosphate,1,false
"D-glucose 1,6-bisphosphate",1,false
6 reduced [2Fe-2S] ferredoxin,1,false
geranoyl-CoA,1,false
3-pent-2-enedioyl-CoA,1,false
gamma-terpinene,1,false
bisphthalate,1,false
2-ethylhexyl phthalate,1,false
2-ethylhexan-1-ol,1,false
indoxyl,1,false
indican,1,false
alpha-glucan,1,false
phospho-alpha-glucan,1,false
chlorobenzene,1,false
(R)-dihydrocamalexate,1,false
2-acetonitrile,1,false
glycoprotein N-acetyl-D-glucosaminyl-phospho-D-mannose,1,false
glycoprotein phospho-D-mannose,1,false
a beta-D-galactosylceramide,1,false
1-galloyl-beta-D-glucose,1,false
sophoraflavanone G,1,false
"2,3-dihydroxy-3-methylbutanoate",1,false
D-tagatopyranose 1-phosphate,1,false
"D-tagatofuranose 1,6-bisphosphate",1,false
D-Mannose 6-phosphate,1,false
mercaptopyruvate,1,false
geranate,1,false
GDP-D-mannose,1,false
GDP-D-mannuronate,1,false
p-cymene,1,false
4-isopropylbenzyl alcohol,1,false
an anilide,1,false
N-sulfo-D-glucosamine,1,false
"D-glucurono-3,6-lactone",1,false
a monocarboxylic acid amide,1,false
a monocarboxylate,1,false
UDP-N-acetyl-alpha-D-muramoyl-L-alanyl-D-glutamyl-L-lysyl-D-alanyl-D alanine,1,false
UDP-N-acetyl-alpha-D-muramoyl-L-alanyl-D-glutamyl-N6-,1,false
1-piperideine-2-carboxylate,1,false
Benzyl isothiocyanate,1,false
benzyl thiocyanate,1,false
gamma-D-glutamyl-D-glutamate,1,false
7-O-acetylsalutaridinol,1,false
m-xylene,1,false
3-methylbenzyl alcohol,1,false
p-xylene,1,false
4-methylbenzyl alcohol,1,false
"dTDP-3-amino-3,4,6-trideoxy-alpha-D-glucose",1,false
"dTDP-3-dehydro-4,6-deoxy-alpha-D-glucose",1,false
Sucrose,1,false
6-O-alpha-D-glucopyranosyl-D-fructofuranose,1,false
2-acyl-1-alkyl-sn-glycero-3-phosphocholine,1,false
"glycerol 1,2-cyclic phosphate",1,false
menth-8-en-2-ol,1,false
menth-8-en-2-one,1,false
2-hydroxypyridine,1,false
(R)-mevalonate,1,false
mevaldate,1,false
8-methyladenine2503 in 23S rRNA,1,false
alpha-terpinene,1,false
an ultra-long-chain fatty acyl-CoA,1,false
an ultra-long-chain ceramide,1,false
polyamine-[polyamine-binding protein][side 1],1,false
polyamine[side 2],1,false
[polyamine-binding protein][side 1],1,false
N--4-hydroxycinnamamide,1,false
streptomycin 3''-phosphate,1,false
GDP-L-fucose,1,false
[protein]-L-tryptophan,1,false
[protein]-N-formyl-L-kynurenine,1,false
"1D-myo-inositol-1,3,4,6-tetrakisphosphate",1,false
"1D-myo-inositol-1,3,4,5-tetrakisphosphate",1,false
dihydrostreptomycin 6-phosphate,1,false
"dihydrostreptomycin 3'alpha,6-bisphosphate",1,false
a dodecanoyl-[acyl-carrier protein],1,false
"guanosine 3',5'-cyclic phosphate",1,false
3-phenylpyruvate,1,false
1D-myo-inositol 1-phosphate,1,false
[eIF5A]-deoxyhypusine,1,false
[eIF5A]-hypusine,1,false
"an alpha,omega-diamine",1,false
an omega-aminoaldehyde,1,false
(+)-abscisate,1,false
8'-hydroxyabscisate,1,false
tRNAThr,1,false
L-threonyl-tRNAThr,1,false
L-threo-3-Phenylserine,1,false
a 3beta-hydroxysteroid-4alpha-carboxylate,1,false
caffeate,1,false
a pyrimidine nucleoside,1,false
galactosylsphingosine,1,false
psychosine sulfate,1,false
Delta11-acyl-CoA,1,false
N--L-cysteinylglycine,1,false
L-tyrosinal,1,false
3-hydroxy-2-methylpyridine-5-carboxylate,1,false
3 nitrite,1,false
glycolithocholate,1,false
glycolithocholate 3-sulfate,1,false
taurolithocholate,1,false
taurolithocholate sulfate,1,false
adenine37 in tRNA1Val,1,false
N6-methyladenine37 in tRNA1Val,1,false
(+)-camphene,1,false
an -S-conjugate,1,false
aminoacetaldehyde,1,false
3-methylphenol,1,false
N-methylhexanamide,1,false
hexanoate,1,false
"2,4-dinitrotoluene",1,false
4-methyl-5-nitrocatechol,1,false
5-pyridoxate,1,false
hydroxymalonate,1,false
guanosine 5'-triphosphate 3'-diphosphate,1,false
"guanosine 3',5'-bis",1,false
superoxide,1,false
reduced rubredoxin,1,false
oxidized rubredoxin,1,false
an alk-2-enal,1,false
a 2-hydroxyornithine lipid,1,false
beta-seco-amyrin,1,false
oligoglycosylglucosyl--ceramide,1,false
oligoglycosylglucose,1,false
"pregna-4,9(11)-diene-3,20-dione",1,false
"9,11alpha-epoxypregn-4-ene-3,20-dione",1,false
5-pyridoxolactone,1,false
2 hydroxylamine,1,false
hyponitrous acid,1,false
sarpagine,1,false
alpha-D-mannosyl--N-acetyl-alpha-D-glucosaminyl-diphospho-ditrans octacis-undecaprenol,1,false
71-hydroxychlorophyll a,1,false
"(4S)-4,6-dihydroxy-2,5-dioxohexanoate",1,false
delta-amyrin,1,false
tert-amyl alcohol,1,false
isoprenyl alcohol,1,false
"4,4-dimethyl-5alpha-cholesta-8,24-dien-3beta-ol",1,false
"4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol",1,false
5-exo-hydroxycamphor,1,false
"bornane-2,5-dione",1,false
tRNATyr,1,false
L-tyrosyl-tRNATyr,1,false
"1,6-anhydro-beta-D-glucopyranose",1,false
6-phospho-alpha-D-glucopyranose,1,false
N-acyl-D-glucosamine 6-phosphate,1,false
baccharis oxide,1,false
7-chlorotetracycline,1,false
alpha-seco-amyrin,1,false
octan-1-ol,1,false
octanal,1,false
diglucosyl-3,1,false
triglucosyl-3,1,false
N--L-serine trimer,1,false
monoglucosyl-3,1,false
[alpha-tubulin]-L-lysine,1,false
[alpha-tubulin]-N6-acetyl-L-lysine,1,false
(-)-camphene,1,false
an aryl beta-D-glucoside,1,false
5-hydroxymethyluracil,1,false
a 3'-ribonucleotide,1,false
n HS-,1,false
n quinone,1,false
polysulfide,1,false
n quinol,1,false
tungstate-[tungstate-binding protein][side 1],1,false
tungstate[side 2],1,false
[tungstate-binding protein][side 1],1,false
2/3-bisphospho-D-glycerate,1,false
2/3-phospho-D-glycerate,1,false
arsenite[side 1],1,false
arsenite[side 2],1,false
2-methylbutanoyl-CoA,1,false
7beta-hydroxy-3-oxochol-24-oyl-CoA,1,false
7beta-hydroxy-3-oxochol-4-en-24-oyl-CoA,1,false
rifampicin,1,false
21-phosphorifampicin,1,false
tauropine,1,false
coenzyme F430,1,false
6-tuliposide A,1,false
tulipalin A,1,false
trans-2-hydroxycinnamate,1,false
trans-beta-D-glucosyl-2-hydroxycinnamate,1,false
"a 2,4-dioxotetrahydropyrimidine D-ribonucleotide",1,false
"a 2,4-dioxotetrahydropyrimidine",1,false
capsular polysaccharide-[capsular polysaccharide-binding protein][side 1],1,false
capsular polysaccharide[side 2],1,false
[capsular polysaccharide-binding protein][side 1],1,false
"-4,5-dihydroxy-2,6-dioxohexanoate",1,false
"ditrans,polycis-dolichol",1,false
"ditrans,polycis-polyprenol",1,false
noscapine,1,false
isoorientin,1,false
isoscoparin,1,false
"tirucalla-7,24-dien-3beta-ol",1,false
"2-dimethylallyl--3,6a,9-trihydroxypterocarpan",1,false
glyceollin III,1,false
"4-dimethylallyl--3,6a,9-trihydroxypterocarpan",1,false
glyceollin I,1,false
1-alkyl-2-acetyl-sn-glycerol,1,false
2-deoxy-scyllo-inosose,1,false
polyprenyl phosphate,1,false
polyprenylphosphate-glucose,1,false
zerumbone,1,false
baruol,1,false
(3R)-3-methyl-D-ornithine,1,false
"2-butyne-1,4-diol",1,false
4-hydroxy-2-butynal,1,false
5-formamido-1-,1,false
3-oxo-3-phenylpropanoate,1,false
marneral,1,false
2-deoxy-D-gluconate,1,false
3-dehydro-2-deoxy-D-gluconate,1,false
(R)-lactaldehyde,1,false
peptidoglycan-N-acetyl-D-glucosamine,1,false
peptidoglycan-D-glucosamine,1,false
an [RNA fragment]-3'- guanosine-3'-phosphate,1,false
an [RNA fragment]-3'-adenosine -3'-phosphate,1,false
beta-L-arabinose 1-phosphate,1,false
12alpha-hydroxy-3-oxocholan-24-oyl-CoA,1,false
"3-oxochol-4,6-dien-24-oyl-CoA",1,false
"12alpha-hydroxy-3-oxochol-4,6-dien-24-oyl-CoA",1,false
3-oxocholan-24-oyl-CoA,1,false
N1-methylguanine37 in tRNAPhe,1,false
N-diphthamide-[translation elongation factor 2],1,false
Precorrin-8X,1,false
hydrogenobyrinate,1,false
3-sulfino-L-alanine,1,false
L-homoserine lactone,1,false
deoxycytidylate,1,false
5-hydroxymethyldeoxycytidylate,1,false
UDP-sugar,1,false
3-sn-phosphatidylcholine,1,false
acyldolichol,1,false
N-malonylanthranilate,1,false
2 L-tyrosyl-tRNATyr,1,false
2 tRNATyr,1,false
an N-terminal-L-methionyl-L-alanyl-[protein],1,false
an N-terminal-Nalpha-acetyl-L-methionyl-L-alanyl-[protein],1,false
an N-terminal-L-methionyl-L-valyl-[protein],1,false
an N-terminal-Nalpha-acetyl-L-methionyl-L-valyl-[protein],1,false
an N-terminal-L-methionyl-L-threonyl-[protein],1,false
an N-terminal-Nalpha-acetyl-L-methionyl-L-threonyl-[protein],1,false
an N-terminal-L-methionyl-L-seryl-[protein],1,false
an N-terminal-Nalpha-acetyl-L-methionyl-L-seryl-[protein],1,false
an N-terminal-Nalpha-acetyl-L-methionyl-L-phenylalany-[protein],1,false
an N-terminal-L-methionyl-L-lysyl-[protein],1,false
an N-terminal-Nalpha-acetyl-L-methionyl-L-lysyl-[protein],1,false
7alpha-hydroxy-3-oxochol-24-oyl-CoA,1,false
7alpha-hydroxy-3-oxochol-4-en-24-oyl-CoA,1,false
"7alpha,12alpha-dihydroxy-3-oxochol-24-oyl-CoA",1,false
beta-D-4-deoxy-DELTA4-GlcAp--beta-D-GalNAc6S,1,false
N-acetyl-beta-D-galactosamine-6-O-sulfate,1,false
2-acylphloroglucinol,1,false
2-acylphloroglucinol 1-O-beta-D-glucoside,1,false
2 L-leucyl-tRNALeu,1,false
2 tRNALeu,1,false
galactitol 1-phosphate,1,false
"propane-1,3-diol",1,false
nucleoside phosphate,1,false
"3,4-dichloroaniline",1,false
N--malonamate,1,false
5beta-cholestan-3-one,1,false
"17,21-dihydroxy-5beta-pregnane-3,11,20-trione",1,false
cortisone,1,false
dTDP-alpha-D-fucopyranose,1,false
dTDP-alpha-D-fucofuranose,1,false
an [oxidized hydrogenase],1,false
a [reduced hydrogenase],1,false
Sphinganine 1-phosphate,1,false
palmitaldehyde,1,false
alpha-D-glucosyl-protein,1,false
aliphatic sulfonate-[sulfonate-binding protein][side 1],1,false
aliphatic sulfonate[side 2],1,false
[sulfonate-binding protein][side 1],1,false
"1,7-dimethylxanthine",1,false
beta-D-glucopyranosyl abscisate,1,false
UDP-2-acetamido-2-deoxy-alpha-D-glucuronate,1,false
a 3-oxo-5beta-steroid,1,false
a phenolic steroid,1,false
steroid O-sulfate,1,false
a flavonol 3-O-glycoside,1,false
a flavonol 3-[beta-D-xylosyl--beta-D-glycoside],1,false
6F-alpha-D-galactosylsucrose,1,false
an N-terminal-L-seryl-[histone H2A],1,false
an N-terminal-Nalpha-acetyl-L-seryl-[histone H2A],1,false
an N-terminal-L-seryl-[histone H4],1,false
an N-terminal-Nalpha-acetyl-L-seryl-[histone H4],1,false
Cycloeucalenol,1,false
obtusifoliol,1,false
oligosaccharide-diphosphodolichol,1,false
oligosaccharide phosphate,1,false
2 raffinose,1,false
1F-alpha-D-galactosylraffinose,1,false
glycoprotein D-mannose,1,false
glycoprotein 6--D-mannose,1,false
4-butanoate,1,false
3-hydroxy-4-hydroxymethyl-2-methylpyridine-5-carboxylate,1,false
ceramide 1-phosphate,1,false
a flavonoid,1,false
tenuazonic acid,1,false
[phospho-alpha-glucan],1,false
O-phospho-[phospho-alpha-glucan],1,false
D-Lyxose,1,false
4 methylmalonyl-CoA,1,false
8 NADPH,1,false
a tetramethylated-mycocerosoyl-[mycocerosate synthase],1,false
8 NADP+,1,false
3 methylmalonyl-CoA,1,false
a trimethylated-mycocerosoyl-[mycocerosate synthase],1,false
D-glycerate 2-phosphate,1,false
a 5'-triphospho-[mRNA],1,false
beta-D-ribopyranose,1,false
beta-D-ribofuranose,1,false
"19-oxo-androst-4-ene-3,17-dione",1,false
"19-oxoandrost-4-ene-3,17-dione",1,false
thiamine-[thiamine-binding protein][side 1],1,false
thiamine[side 2],1,false
[thiamine-binding protein][side 1],1,false
N2-malonyl-D-tryptophan,1,false
tRNAAsp-queuosine,1,false
tRNAAsp-O-5''-beta-D-mannosylqueuosine,1,false
2-hydroxy-2-methylpropanoyl-CoA,1,false
D-phenylalanine,1,false
myo-inositol pentakisphosphate,1,false
N-acetylphenylethylamine,1,false
palmitoleoyl-CoA,1,false
"-hexadeca-9,12-dienoyl-CoA",1,false
a glycosyl-N-acylsphingosine,1,false
"sedoheptulose 1,7-bisphosphate",1,false
azurin,1,false
reduced azurin,1,false
Phosphonoacetate,1,false
[C-phycoerythrin beta-subunit]-Cys84-phycoerythrobilin,1,false
apo-[C-phycoerythrin beta-subunit],1,false
[C-phycoerythrin alpha-subunit]-Cys84-phycoerythrobilin,1,false
apo-[C-phycoerythrin alpha-subunit],1,false
[C-phycocyanin beta-subunit]-Cys84-phycocyanobilin,1,false
[phycoerythrocyanin beta-subunit]-Cys84-phycocyanobilin,1,false
[allophycocyanin alpha-subunit]-Cys84-phycocyanobilin,1,false
apo-[allophycocyanin alpha-subunit],1,false
[allophycocyanin beta-subunit]-Cys84-phycocyanobilin,1,false
apo-[allophycocyanin beta-subunit],1,false
6-aminohexanoate,1,false
[DNA]-3'-diphospho-5'-guanosine,1,false
[DNA]-3'-phosphate,1,false
D-xylosylprotein,1,false
bacteriochlorophyll a,1,false
geranylgeranyl bacteriochlorophyllide a,1,false
UDP-N-acetyl-6--alpha-D-glucosamine,1,false
isopropylamine,1,false
phospholipid methylene fatty acid,1,false
2--hydroquinone,1,false
5'-deoxyinosine,1,false
3-dehydro-shikimate,1,false
6-tuliposide B,1,false
tulipalin B,1,false
-2-methylcitrate,1,false
2-methyl-trans-aconitate,1,false
16alpha-Hydroxysteroid,1,false
16beta-hydroxysteroid,1,false
indole-3-carboxylate,1,false
2-methylserine,1,false
xanthosine 5'-triphosphate,1,false
xanthosine 5'-diphosphate,1,false
inosine 5'-triphosphate,1,false
inosine 5'-diphosphate,1,false
putrescine-[putrescine-binding protein][side 1],1,false
putrescine[side 2],1,false
[putrescine-binding protein][side 1],1,false
carminomycin,1,false
2 ferricytochrome cL,1,false
2 ferrocytochrome cL,1,false
an archaeal dolichyl alpha-D-glucosyl phosphate,1,false
an archaeal dolichyl beta-D-glucuronosyl--alpha-D-glucosyl phosphate,1,false
"7alpha,12alpha-dihydroxycholest-4-en-3-one",1,false
"5beta-cholestane-3alpha,7alpha-diol",1,false
2-coumarate,1,false
procollagen L-proline,1,false
procollagen trans-4-hydroxy-L-proline,1,false
4-Hydroxybenzoyl-CoA,1,false
GDP-beta-L-fucose,1,false
2-hydroxy-3-oxoadipate,1,false
(S)-ethylmalonyl-CoA,1,false
2-amino-2-deoxy-D-gluconate 6-phosphate,1,false
2-acetyl-1-alkyl-sn-glycero-3-phosphocholine,1,false
phlorizin,1,false
a (2S)-2-hydroxycarboxylate,1,false
"1,2-diacyl-sn-glycerol 3-diphosphate",1,false
(3R)-citramalyl-CoA,1,false
soyasapogenol B,1,false
lumichrome,1,false
a glycerophosphodiester,1,false
coniferol,1,false
isobutyryl-CoA,1,false
phlorisobutyrophenone,1,false
phlorisovalerophenone,1,false
2'-phospho-[ligated tRNA],1,false
mature tRNA,1,false
"ADP-ribose 1'',2''-phosphate",1,false
polar amino acid-[polar amino acid-binding protein][side 1],1,false
polar amino acid[side 2],1,false
[polar amino acid-binding protein][side 1],1,false
2-[methyl]-2-hydroxybutanedioate,1,false
L-arabinonate,1,false
UDP-N-acetyl-alpha-D-mannosaminuronate,1,false
a 5'-hydroxy-ribonucleotide,1,false
"n nucleoside-2',3'-cyclophosphates",1,false
orsellinate,1,false
"-1,2-dihydronaphthalene-1,2-diol",1,false
11-cis-retinyl palmitate,1,false
(S)-ureidoglycine,1,false
xenobiotic[side 1],1,false
xenobiotic[side 2],1,false
6-chloro-L-tryptophan,1,false
6-chloro-D-tryptophan,1,false
(S)-3-methyl-2-oxopentanoate,1,false
Hg,1,false
3-hydroxybutan-2-one,1,false
1-deoxy-D-altro-heptulose 7-phosphate,1,false
N-acetyl-beta-alanine,1,false
myristoyl-CoA,1,false
3-oxopalmitoyl-CoA,1,false
thiophene-2-carbonyl-CoA,1,false
5-hydroxythiophene-2-carbonyl-CoA,1,false
N-acetyl-L-leucine,1,false
25-hydroxycholesterol,1,false
a microtubule,1,false
alanine,1,false
salutaridinol 7-O-acetate,1,false
6beta-hydroxylithocholate,1,false
N6-dimethylallyladenine37 in tRNA,1,false
anthocyanidin 3-O-beta-D-glucoside 5-O-beta-D-,1,false
"cis-4,5-dihydroxycyclohexa-1",1,false
an N6-[small archaeal modifier protein]-[protein]-L-lysine,1,false
a small archaeal modifier protein,1,false
N--D-alanine,1,false
HO-,1,false
dichlorochromopyrrolate,1,false
4 NADH,1,false
dichloroarcyriaflavin A,1,false
4 NAD+,1,false
3-aminobutanoyl-CoA,1,false
an all-trans-polyprenyl diphosphate,1,false
guanine37 in tRNA,1,false
N1-methylguanine37 in tRNA,1,false
an N-terminal-Nalpha-acetyl-L-methionyl-L-phenylalanyl-[protein],1,false
an N-terminal-L-methionyl-L-tryptophyl-[protein],1,false
an N-terminal-Nalpha-acetyl-L-methionyl-L-tryptophyl-[protein],1,false
an N-terminal-L-methionyl-L-isoleucyl-[protein],1,false
an N-terminal-Nalpha-acetyl-L-methionyl-L-isoleucyl-[protein],1,false
5alpha-cholest-7-en-3beta-ol,1,false
"5alpha-cholesta-7,24-dien-3beta-ol",1,false
acylglycerone phosphate,1,false
3-beta-D-galactosyl-sn-glycerol,1,false
2 carboxylates,1,false
[beta-adrenergic receptor],1,false
phospho-[beta-adrenergic receptor],1,false
4-acetamidobutanal,1,false
an N-acylsphingosine,1,false
a beta-D-glucosyl-N-acylsphingosine,1,false
an aromatic carboxylate,1,false
bisamine,1,false
Nalpha-gamma-L-glutamylhistamine,1,false
octane,1,false
1-octanol,1,false
N-acetyl-D-muramate 6-phosphate,1,false
protein L-citrulline,1,false
7-O-methylluteone,1,false
dihydrofurano derivatives,1,false
guanylyl molybdenum cofactor,1,false
GDP-6-deoxy-alpha-D-altrose,1,false
sordaricin,1,false
4'-O-demethylsordarin,1,false
biuret,1,false
2-furoate,1,false
1-phospho-alpha-D-galacturonate,1,false
dinoflagellate luciferin,1,false
oxidized dinoflagellate luciferin,1,false
molybdopterin,1,false
5-chloro-L-tryptophan,1,false
Mg2+[side 1],1,false
Mg2+[side 2],1,false
alpha-D-aldosyl1 beta-D-fructoside,1,false
D-aldose2,1,false
D-aldose1,1,false
alpha-D-aldosyl2 beta-D-fructoside,1,false
"ergosta-5,7,22,24",1,false
1-O-trans-Cinnamoyl-beta-D-glucopyranose,1,false
alkyl cinnamate,1,false
glucose,1,false
UDP-N-acetyl-2-amino-2-deoxy-alpha-D-glucuronate,1,false
a [protein]-(3S)-3-hydroxy-L-lysine,1,false
4 oxidized azurin,1,false
4 reduced azurin,1,false
(S)-allantoin,1,false
"-2,3:22,23-diepoxy-2,3,22,23-tetrahydrosqualene",1,false
(?),1,false
acrylate,1,false
peptidyl-tRNA1,1,false
aminoacyl-tRNA2,1,false
tRNA1,1,false
peptidyl,1,false
staphyloferrin A,1,false
pectin,1,false
n methanol,1,false
pectate,1,false
cytidylyl molybdenum cofactor,1,false
L-prolinamide,1,false
5-deoxy-D-ribose,1,false
5--D-ribose,1,false
aklanonate,1,false
N-acyl-D-aspartate,1,false
a 7beta-hydroxysteroid,1,false
a 7-oxosteroid,1,false
R-CN,1,false
R-COOH,1,false
[myelin proteolipid],1,false
O-palmitoyl-[myelin proteolipid],1,false
11-hydroxysugiol,1,false
"11,20-dihydroxysugiol",1,false
tricyclene,1,false
"alpha-D-Gal--alpha-D-GlcNAc-diphospho-ditrans,octacis-undecaprenol",1,false
tert-butyl alcohol,1,false
1 2-diacyl-3-[3--beta-D-galactosyl]-sn glycerol,1,false
(S)-3-amino-2-methylpropanoate,1,false
thioacetate,1,false
(+)-marmesin,1,false
"1,8-diazacyclotetradecane-2,9-dione",1,false
N-,1,false
tRNAVal,1,false
L-valyl-tRNAVal,1,false
anserine,1,false
NDP-hexose,1,false
(R)-2-Methylmalate,1,false
2-methylmaleate,1,false
hexa-acyl lipid A,1,false
hepta-acyl lipid A,1,false
lipid IVB,1,false
lipid IIB,1,false
elisabethatriene,1,false
2 FADH2,1,false
2 FAD,1,false
guanosine-5'-diphospho-5'-[DNA],1,false
2-phenazine,1,false
2-dihydropentaprenyloxyphenazine,1,false
leukotriene D4,1,false
L-arginyl-[protein],1,false
ecgonone methyl ester,1,false
"9beta-pimara-7,15-diene-3beta-ol",1,false
"2,4-dihydroxycinnamoyl-CoA",1,false
3 FADH2,1,false
3 bromide,1,false
3 FAD,1,false
N-feruloyltyramine,1,false
adenine645 in 25S rRNA,1,false
N1-methyladenine645 in 25S rRNA,1,false
alpha-onocerin,1,false
"5,6,7,8-tetrahydrobiopterin",1,false
biopterin,1,false
cytidine1409 in 16S rRNA,1,false
2'-O-methylcytidine1409 in 16S rRNA,1,false
N-amidino-L-aspartate,1,false
adenine2142 in 25S rRNA,1,false
N1-methyladenine2142 in 25S rRNA,1,false
2 alpha-D-glucose 1-phosphate,1,false
(S)-2-aminohexano-6-lactam,1,false
carnosic acid,1,false
"5,6-dihydrothymine",1,false
5-hydroxytryptamine,1,false
N-formyl-L-methionine,1,false
a (2R)-2-hydroperoxyfatty acid,1,false
erythrulose 1-phosphate,1,false
beta-L-aspartylhydroxamate,1,false
oryzalexin E,1,false
6-decylubiquinone,1,false
6-decylubiquinol,1,false
a fatty acid methyl ester,1,false
alpha-D-glucose-1-phosphate,1,false
alpha-maltose-1-phosphate,1,false
"3,5-dibromo-4-hydroxybenzonitrile",1,false
"3,5-dibromo-4-hydroxybenzoate",1,false
oryzalexin D,1,false
RTP,1,false
RDP [where RTP is either ATP or GTP],1,false
adenine57/adenine58 in tRNA,1,false
N1-methyladenine57/N1-methyladenine58 in tRNA,1,false
salviol,1,false
orsellinate depside,1,false
2 orsellinate,1,false
meso-zeaxanthin,1,false
maniladiol,1,false
8-ethyl-12-methyl-3-vinyl-bacteriochlorophyllide d,1,false
4-trimethylammoniobutanal,1,false
propane,1,false
desulfo-A47934,1,false
A47934,1,false
D-gluconolactone,1,false
aminomalonate,1,false
sugiol,1,false
D-mannonate,1,false
(-)-jasmonate,1,false
trans-12-hydroxyjasmonate,1,false
daturadiol,1,false
donor,1,false
oxidized donor,1,false
(+)-car-3-ene,1,false
D-Glucuronate,1,false
[F-actin]-L-methionine,1,false
[F-actin]-L-methionine-(R)-S-oxide,1,false
[dermatan]-N-acetyl-D-galactosamine,1,false
3''-deamino-3''-oxonicotianamine,1,false
diisopropyl fluorophosphate,1,false
diisopropyl phosphate,1,false
(R)-Pantolactone,1,false
vinylacetyl-CoA,1,false
"N,N-dimethylaniline",1,false
atropine,1,false
tropate,1,false
3-hydroxycyclohexanone,1,false
an ultra-long-chain mono-unsaturated acyl-[acyl-carrier protein],1,false
an ultra-long-chain mono-unsaturated 3-oxo-fatty acyl-[acyl-carrier protein],1,false
2 3-phospho-D-glycerate,1,false
